method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
BFS,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5407333374023438,7
Vanilla-RWR,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6117820739746094,9
Structural-RWR,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,0.6189346313476562,8
PC+RWR,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,5.68389892578125,8
AnomalyOnly,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.007152557373046875,1
APA-RCA,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6279945373535156,9
APA-RCA-v2,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6501674652099609,9
APA-RCA-v3,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6349086761474609,9
Schema-Constraint,A3_feature_calc_error,medium,5,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.0,0
BFS,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5450248718261719,7
Vanilla-RWR,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6139278411865234,9
Structural-RWR,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.61798095703125,8
PC+RWR,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,5.735158920288086,8
AnomalyOnly,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.008106231689453125,1
APA-RCA,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.61798095703125,9
APA-RCA-v2,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6546974182128906,9
APA-RCA-v3,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.9708404541015625,9
Schema-Constraint,A3_feature_calc_error,medium,6,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,43,0,0,0,0.023255813953488372,1.0,0.0,0
BFS,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,4,0,0,1,0.25,0.8,0.5369186401367188,6
Vanilla-RWR,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,28,0,0,0,0.03571428571428571,1.0,0.6008148193359375,9
Structural-RWR,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,16,0,0,0,0.0625,1.0,0.6229877471923828,8
PC+RWR,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,16,0,0,0,0.0625,1.0,5.659818649291992,8
AnomalyOnly,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.007867813110351562,1
APA-RCA,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.6101131439208984,9
APA-RCA-v2,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.6451606750488281,9
APA-RCA-v3,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.6320476531982422,9
Schema-Constraint,A3_feature_calc_error,medium,7,FEAT_VOL20_STOCK_5_PRICE,REPORT_DASHBOARD,45,0,0,0,0.022222222222222223,1.0,0.0,0
BFS,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5362033843994141,7
Vanilla-RWR,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6043910980224609,9
Structural-RWR,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,1.0390281677246094,8
PC+RWR,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,5.681276321411133,8
AnomalyOnly,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.007867813110351562,1
APA-RCA,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6101131439208984,9
APA-RCA-v2,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6470680236816406,9
APA-RCA-v3,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6380081176757812,9
Schema-Constraint,A3_feature_calc_error,medium,8,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.0,0
BFS,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5347728729248047,7
Vanilla-RWR,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6082057952880859,9
Structural-RWR,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,0.6158351898193359,8
PC+RWR,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,5.694150924682617,8
AnomalyOnly,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.007867813110351562,1
APA-RCA,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.5950927734375,9
APA-RCA-v2,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6477832794189453,9
APA-RCA-v3,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6248950958251953,9
Schema-Constraint,A3_feature_calc_error,medium,9,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,43,0,0,0,0.023255813953488372,1.0,0.0,0
BFS,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5502700805664062,7
Vanilla-RWR,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6170272827148438,9
Structural-RWR,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,0.6139278411865234,8
PC+RWR,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,5.572080612182617,8
AnomalyOnly,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.007867813110351562,1
APA-RCA,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6051063537597656,9
APA-RCA-v2,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6539821624755859,9
APA-RCA-v3,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6358623504638672,9
Schema-Constraint,A3_feature_calc_error,medium,10,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.0,0
BFS,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5397796630859375,7
Vanilla-RWR,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6110668182373047,9
Structural-RWR,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.6167888641357422,8
PC+RWR,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,5.6819915771484375,8
AnomalyOnly,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.007867813110351562,1
APA-RCA,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6477832794189453,9
APA-RCA-v2,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6628036499023438,9
APA-RCA-v3,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6372928619384766,9
Schema-Constraint,A3_feature_calc_error,medium,11,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,41,0,0,0,0.024390243902439025,1.0,0.0,0
BFS,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5562305450439453,7
Vanilla-RWR,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.61798095703125,9
Structural-RWR,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.6260871887207031,8
PC+RWR,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,5.689859390258789,8
AnomalyOnly,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.007867813110351562,1
APA-RCA,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6153583526611328,9
APA-RCA-v2,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6537437438964844,9
APA-RCA-v3,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6432533264160156,9
Schema-Constraint,A3_feature_calc_error,medium,12,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.0,0
BFS,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5230903625488281,7
Vanilla-RWR,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.5991458892822266,9
Structural-RWR,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,0.6110668182373047,8
PC+RWR,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,5.67173957824707,8
AnomalyOnly,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.007152557373046875,1
APA-RCA,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6251335144042969,9
APA-RCA-v2,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.9899139404296875,9
APA-RCA-v3,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.637054443359375,9
Schema-Constraint,A3_feature_calc_error,medium,13,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.0,0
BFS,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5261898040771484,7
Vanilla-RWR,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.6051063537597656,9
Structural-RWR,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,0.6153583526611328,8
PC+RWR,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,5.844831466674805,8
AnomalyOnly,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.008106231689453125,1
APA-RCA,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6582736968994141,9
APA-RCA-v2,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6918907165527344,9
APA-RCA-v3,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6198883056640625,9
Schema-Constraint,A3_feature_calc_error,medium,14,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,41,0,0,0,0.024390243902439025,1.0,0.0,0
BFS,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.530242919921875,7
Vanilla-RWR,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.6067752838134766,9
Structural-RWR,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,21.697998046875,8
PC+RWR,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,5.70988655090332,8
AnomalyOnly,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.009298324584960938,1
APA-RCA,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6279945373535156,9
APA-RCA-v2,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6482601165771484,9
APA-RCA-v3,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6237030029296875,9
Schema-Constraint,A3_feature_calc_error,medium,15,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.0,0
BFS,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5559921264648438,7
Vanilla-RWR,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6086826324462891,9
Structural-RWR,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,0.6251335144042969,8
PC+RWR,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,5.630016326904297,8
AnomalyOnly,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.008106231689453125,1
APA-RCA,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6048679351806641,9
APA-RCA-v2,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6420612335205078,9
APA-RCA-v3,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6289482116699219,9
Schema-Constraint,A3_feature_calc_error,medium,16,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,43,0,0,0,0.023255813953488372,1.0,0.0,0
BFS,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5190372467041016,7
Vanilla-RWR,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6022453308105469,9
Structural-RWR,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.5710124969482422,8
PC+RWR,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,5.617856979370117,8
AnomalyOnly,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0069141387939453125,1
APA-RCA,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6132125854492188,9
APA-RCA-v2,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6721019744873047,9
APA-RCA-v3,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6573200225830078,9
Schema-Constraint,A3_feature_calc_error,medium,17,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,44,0,0,0,0.022727272727272728,1.0,0.0,0
BFS,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5631446838378906,7
Vanilla-RWR,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.6022453308105469,9
Structural-RWR,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,0.6060600280761719,8
PC+RWR,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,5.6629180908203125,8
AnomalyOnly,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0069141387939453125,1
APA-RCA,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6129741668701172,9
APA-RCA-v2,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.9860992431640625,9
APA-RCA-v3,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6320476531982422,9
Schema-Constraint,A3_feature_calc_error,medium,18,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.0,0
BFS,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5660057067871094,7
Vanilla-RWR,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6017684936523438,9
Structural-RWR,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,0.6120204925537109,8
PC+RWR,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,18,0,0,0,0.05555555555555555,1.0,5.628108978271484,8
AnomalyOnly,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0069141387939453125,1
APA-RCA,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6232261657714844,9
APA-RCA-v2,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6449222564697266,9
APA-RCA-v3,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6279945373535156,9
Schema-Constraint,A3_feature_calc_error,medium,19,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,43,0,0,0,0.023255813953488372,1.0,0.0,0
BFS,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.5400180816650391,7
Vanilla-RWR,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,7,0,0,0,0.14285714285714285,1.0,0.598907470703125,9
Structural-RWR,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.5829334259033203,8
PC+RWR,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,5.667924880981445,8
AnomalyOnly,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.008106231689453125,1
APA-RCA,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.6091594696044922,9
APA-RCA-v2,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6442070007324219,9
APA-RCA-v3,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.6241798400878906,9
Schema-Constraint,A3_feature_calc_error,medium,20,FEAT_VOL20_STOCK_5_PRICE,REPORT_LIMIT,45,0,0,0,0.022222222222222223,1.0,0.0,0
BFS,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.537872314453125,7
Vanilla-RWR,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.6051063537597656,9
Structural-RWR,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,29,0,0,0,0.034482758620689655,1.0,0.6089210510253906,8
PC+RWR,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,29,0,0,0,0.034482758620689655,1.0,5.785942077636719,8
AnomalyOnly,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,9,0,0,0,0.1111111111111111,1.0,0.0073909759521484375,1
APA-RCA,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.5831718444824219,9
APA-RCA-v2,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.6451606750488281,9
APA-RCA-v3,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.9958744049072266,9
Schema-Constraint,A3_feature_calc_error,medium,21,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,42,0,0,0,0.023809523809523808,1.0,0.0,0
BFS,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.5450248718261719,7
Vanilla-RWR,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.6020069122314453,9
Structural-RWR,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,35,0,0,0,0.02857142857142857,1.0,0.6189346313476562,8
PC+RWR,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,35,0,0,0,0.02857142857142857,1.0,5.614042282104492,8
AnomalyOnly,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,0.007867813110351562,1
APA-RCA,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,10,0,0,0,0.1,1.0,0.6120204925537109,9
APA-RCA-v2,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.6499290466308594,9
APA-RCA-v3,A3_feature_calc_error,medium,22,FEAT_VOL20_STOCK_4_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.6322860717773438,9
